EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood
924,San Francisco,12.0,73500.0,Marketing,5.0,4.5,Short,Married,High School,4.333333333333333,80.0,True,3.0,5.0,2.0,Highly Likely to Churn
925,Miami,11.0,53500.0,Sales,2.0,3.0,Short,Married,High School,3.3333333333333335,48.0,True,4.0,3.0,3.0,Highly Likely to Churn
926,Scranton,,69500.0,Sales,4.0,3.5,Medium,Married,Bachelor,3.0,24.0,True,3.0,2.0,2.0,Highly Likely to Churn
927,Chicago,7.0,61000.0,Accounting,1.0,3.0,Medium,Single,Bachelor,3.0,24.0,True,4.0,1.0,3.0,Moderately Likely to Churn
928,Philadelphia,3.0,60000.0,Research and Development,2.0,4.0,Short,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,2.0,Highly Likely to Churn
929,Boston,12.0,80000.0,Sales,2.0,4.0,Long,Single,Master,3.3333333333333335,24.0,True,4.0,4.0,3.0,Moderately Likely to Churn
930,Scranton,9.0,58500.0,Public Relations,3.0,4.5,Short,Married,High School,3.6666666666666665,,True,4.0,2.0,3.0,Moderately Likely to Churn
931,Denver,11.0,60000.0,Quality Assurance,3.0,3.5,Short,Married,High School,3.0,80.0,True,3.0,5.0,2.0,Highly Likely to Churn
932,Boston,6.0,62500.0,Human Resources,5.0,3.5,Long,Single,Bachelor,3.3333333333333335,24.0,True,3.0,0.0,2.0,Highly Likely to Churn
933,Atlanta,7.0,76500.0,Public Relations,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,18.0,True,5.0,1.0,3.0,Highly Likely to Churn
934,Seattle,5.0,58500.0,Human Resources,2.0,4.5,Long,Married,Bachelor,3.0,,True,3.0,0.0,2.0,Highly Likely to Churn
935,,8.0,58500.0,Research and Development,1.0,4.0,Medium,Married,Bachelor,3.3333333333333335,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn
936,San Francisco,8.0,76500.0,Procurement,3.0,4.712463872976045,Long,Single,Bachelor,4.904118959769639,35.76849780729939,True,5.1308371576932545,0.0,2.863631816235985,Moderately Likely to Churn
937,Miami,9.0,70500.0,Human Resources,2.0,4.321076231953992,Short,Married,Bachelor,2.933349724141244,17.14723208981325,True,3.9688089657425665,1.0,3.070097648110942,Highly Likely to Churn
938,Denver,4.0,63000.0,Human Resources,,3.0919719766097757,Long,Single,Bachelor,3.830275529833397,29.32636724996777,True,4.285736575703689,0.0,3.1556089960130715,Highly Likely to Churn
939,Scranton,7.0,53000.0,IT Support,3.0,3.0,Short,Married,Bachelor,3.0,,True,3.0,1.0,2.0,Highly Likely to Churn
940,Miami,4.0,67500.0,Sales,2.0,3.5,Medium,Married,Bachelor,3.6666666666666665,6.0,True,5.0,0.0,3.0,Highly Likely to Churn
941,Scranton,8.0,60000.0,Sales,5.0,4.5,Medium,Married,High School,4.0,88.0,True,3.0,2.0,3.0,Moderately Likely to Churn
942,Chicago,6.0,64000.0,Quality Assurance,2.0,3.5,Medium,Single,High School,3.3333333333333335,40.0,True,3.0,0.0,2.0,Highly Likely to Churn
943,Miami,4.0,62000.0,Sales,4.0,4.0,Long,Married,High School,4.0,72.0,,4.0,0.0,4.0,Highly Likely to Churn
944,Boston,15.0,77500.0,Research and Development,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,36.0,True,4.0,7.0,2.0,Highly Likely to Churn
945,New York,8.0,78000.0,Research and Development,4.0,4.5,Short,Married,Bachelor,4.0,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn
946,Scranton,4.0,52000.0,Public Relations,2.0,3.878870918422301,Long,Divorced,High School,3.4926026803037398,31.629804784437813,True,3.107620068229882,0.0,3.1929284855717257,Highly Likely to Churn
947,Dallas,15.0,60500.0,Operations,5.0,4.5,Long,Divorced,Bachelor,4.333333333333333,18.0,True,4.0,7.0,3.0,Moderately Likely to Churn
948,Chicago,12.0,78000.0,Quality Assurance,2.0,4.0,Medium,Married,Bachelor,3.3333333333333335,30.0,True,3.0,5.0,2.0,Highly Likely to Churn
949,New York,8.0,72500.0,Procurement,4.0,4.0,Short,Married,Bachelor,4.333333333333333,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn
950,San Francisco,3.0,66500.0,Accounting,3.0,3.5,Short,Divorced,High School,3.0,64.0,True,3.0,0.0,2.0,Highly Likely to Churn
951,Los Angeles,5.0,69000.0,Research and Development,3.0,3.5,Long,Married,High School,3.0,64.0,True,3.0,0.0,,Highly Likely to Churn
952,Scranton,2.0,49000.0,Facilities Management,3.0,3.5,Medium,Divorced,Bachelor,3.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn
953,Los Angeles,4.0,70000.0,IT Support,2.0,3.5,Short,Single,Bachelor,3.6666666666666665,,True,5.0,0.0,3.0,Moderately Likely to Churn
954,Scranton,6.0,56000.0,IT Support,2.0,4.0,Medium,Single,High School,3.6666666666666665,88.0,True,4.0,0.0,,Moderately Likely to Churn
955,Dallas,4.0,62000.0,Marketing,4.0,4.0,Short,Divorced,Master,4.0,30.0,True,4.0,0.0,4.0,Slightly Likely to Churn
956,New York,3.0,70000.0,Operations,2.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,,0.0,4.0,Moderately Likely to Churn
957,Philadelphia,3.0,57000.0,Customer Service,1.0,3.5,Long,Married,Bachelor,3.3333333333333335,36.0,True,5.0,0.0,3.0,Moderately Likely to Churn
958,San Francisco,3.0,68500.0,Facilities Management,3.0,4.435139636752119,Medium,Divorced,Bachelor,3.516650846028964,29.476262203111233,True,5.668755478397359,0.0,2.706112712007492,Moderately Likely to Churn
959,Los Angeles,8.0,68500.0,Legal,2.0,3.5,Medium,Married,Bachelor,3.3333333333333335,18.0,True,4.0,0.0,2.0,Highly Likely to Churn
960,San Francisco,3.0,56500.0,Research and Development,4.0,3.5,Medium,Married,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn
961,Scranton,3.0,60500.0,Human Resources,3.0,4.0,Short,Single,Master,3.0,12.0,True,2.0,0.0,1.0,Highly Likely to Churn
962,Los Angeles,2.0,72500.0,Legal,5.0,4.0,Medium,Married,Bachelor,3.6666666666666665,,True,3.0,0.0,3.0,Moderately Likely to Churn
963,Philadelphia,7.0,59500.0,Accounting,3.0,3.5,Long,Single,High School,3.0,88.0,True,3.0,0.0,1.0,Highly Likely to Churn
964,Boston,8.0,82500.0,Sales,2.0,3.5,Medium,Married,High School,3.0,32.0,True,2.0,1.0,2.0,Highly Likely to Churn
965,Dallas,6.0,50500.0,Procurement,4.0,3.5,Medium,Married,High School,4.333333333333333,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn
966,Chicago,7.0,,Marketing,2.0,4.205656938408453,Long,Married,Bachelor,1.7342544897278818,24.240274149880484,True,4.220886695097755,1.0,3.255573921318861,Moderately Likely to Churn
967,Dallas,15.0,63500.0,Quality Assurance,2.0,4.5,Short,Married,Bachelor,3.3333333333333335,36.0,True,3.0,7.0,3.0,Moderately Likely to Churn
968,Philadelphia,4.0,61500.0,Marketing,5.0,3.5,Medium,Single,Bachelor,3.3333333333333335,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn
969,Dallas,3.0,70000.0,Procurement,2.0,4.0,Short,Married,Bachelor,3.6666666666666665,24.0,True,,0.0,3.0,Moderately Likely to Churn
970,Seattle,2.0,64000.0,Accounting,3.0,3.5,Long,Single,High School,3.0,56.0,True,4.0,0.0,3.0,Moderately Likely to Churn
971,Dallas,5.0,60000.0,Product Management,3.0,4.5,Long,Single,Bachelor,3.6666666666666665,6.0,True,2.0,0.0,2.0,Highly Likely to Churn
972,Scranton,10.0,57500.0,Facilities Management,4.0,4.0,Medium,Divorced,Bachelor,4.0,24.0,True,5.0,4.0,3.0,Moderately Likely to Churn
973,Atlanta,14.0,77500.0,Product Management,4.0,4.0,Long,Divorced,Master,3.0,12.0,True,3.0,8.0,2.0,Highly Likely to Churn
974,Miami,5.0,62500.0,Operations,3.0,3.5,Short,Divorced,Bachelor,3.0,36.0,True,4.0,0.0,4.0,Highly Likely to Churn
975,Philadelphia,10.0,77000.0,Accounting,2.0,3.0,Short,Single,Bachelor,3.0,12.0,True,4.0,1.0,2.0,Highly Likely to Churn
976,San Francisco,6.0,74000.0,Accounting,5.0,4.0,Short,Married,High School,3.6666666666666665,80.0,True,4.0,0.0,3.0,Moderately Likely to Churn
977,Chicago,15.0,70000.0,Customer Service,4.0,4.5,Short,Married,Bachelor,3.0,24.0,,3.0,9.0,1.0,Highly Likely to Churn
978,Scranton,4.0,52000.0,Research and Development,3.0,3.5,Short,Single,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn
979,Scranton,7.0,59000.0,Research and Development,4.0,4.0,Medium,Married,Bachelor,3.3333333333333335,30.0,True,,0.0,3.0,Moderately Likely to Churn
980,Denver,7.0,53500.0,Administration,3.0,3.173058936492291,Long,Married,High School,4.366345348169602,55.82112699497595,True,4.51937895814079,1.0,2.209608631656999,Highly Likely to Churn
981,San Francisco,7.0,66000.0,Facilities Management,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,3.0,1.0,2.0,Highly Likely to Churn
982,Denver,11.0,64500.0,Legal,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,4.0,3.0,Highly Likely to Churn
983,Chicago,4.0,59500.0,Administration,3.0,4.0,Short,Single,High School,3.6666666666666665,80.0,True,4.0,0.0,3.0,Moderately Likely to Churn
984,Dallas,6.0,68500.0,Sales,4.0,3.0,Short,Single,Bachelor,3.0,,True,2.0,0.0,1.0,Highly Likely to Churn
985,Scranton,3.0,50500.0,Customer Service,4.0,4.0,Medium,Married,High School,3.3333333333333335,64.0,True,2.0,0.0,2.0,Highly Likely to Churn
986,Chicago,6.0,68500.0,Sales,5.0,3.0,Medium,Married,Bachelor,3.6666666666666665,30.0,True,,0.0,4.0,Moderately Likely to Churn
987,Scranton,3.0,49000.0,Facilities Management,3.0,5.0,Medium,Married,High School,4.117167251237995,23.369698331602915,True,2.7636410462030976,0.0,1.3869263706978086,Highly Likely to Churn
988,New York,4.0,68000.0,Quality Assurance,5.0,4.0,Long,Married,Master,4.0,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn
989,San Francisco,6.0,71000.0,Accounting,4.0,4.0,Medium,Single,High School,3.3333333333333335,32.0,True,4.0,0.0,3.0,Moderately Likely to Churn
990,Boston,3.0,59000.0,Accounting,5.0,4.5,Medium,Single,High School,3.3333333333333335,64.0,True,4.0,0.0,2.0,Highly Likely to Churn
991,San Francisco,3.0,73000.0,Sales,4.0,3.5,Long,Married,High School,3.3333333333333335,32.0,True,4.0,0.0,2.0,Highly Likely to Churn
992,Scranton,8.0,69500.0,Sales,4.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,5.0,2.0,4.0,Slightly Likely to Churn
993,Atlanta,15.0,,Sales,2.0,5.0,Long,Married,Bachelor,3.6666666666666665,,True,3.0,3.0,2.0,Highly Likely to Churn
994,Philadelphia,9.0,68000.0,Marketing,4.0,3.5,Short,Divorced,Bachelor,3.3333333333333335,12.0,True,4.0,2.0,3.0,Moderately Likely to Churn
995,Los Angeles,13.0,73500.0,Accounting,5.0,3.5,Medium,Single,Bachelor,3.6666666666666665,24.0,True,2.0,2.0,1.0,Highly Likely to Churn
996,New York,12.0,79500.0,Research and Development,2.0,4.5,Short,Married,Bachelor,3.6666666666666665,24.0,True,5.0,3.0,4.0,Moderately Likely to Churn
997,New York,4.0,64000.0,Administration,5.0,4.0,Long,Married,Bachelor,3.0,,True,3.0,0.0,2.0,Highly Likely to Churn
998,Dallas,3.0,71500.0,Research and Development,5.0,4.0,Long,Married,Master,4.0,,,5.0,0.0,4.0,Slightly Likely to Churn
999,Dallas,3.0,61500.0,Accounting,5.0,4.5,Long,Married,High School,4.0,32.0,,4.0,0.0,,Moderately Likely to Churn
1000,New York,3.0,73000.0,Product Management,2.0,3.5,Long,Married,Bachelor,3.6666666666666665,36.0,True,3.0,0.0,3.0,Moderately Likely to Churn
1001,Philadelphia,5.0,66000.0,Human Resources,5.0,3.5,Short,Married,Master,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1002,Dallas,16.0,71000.0,Customer Service,3.0,4.0,Short,Divorced,High School,3.6666666666666665,88.0,True,3.0,3.0,2.0,Highly Likely to Churn
1003,Philadelphia,10.0,69500.0,Operations,3.0,3.5,Long,Single,High School,4.0,88.0,True,4.0,1.0,2.0,Highly Likely to Churn
1004,Boston,6.0,64500.0,IT Support,3.0,4.0,Short,Married,Bachelor,4.0,6.0,True,5.0,0.0,3.0,Moderately Likely to Churn
1005,Seattle,5.0,65000.0,Research and Development,4.0,3.6207733341451434,Long,Married,Bachelor,3.473177138926875,18.14216328950159,True,4.673375852055969,0.0,4.068229321217579,Moderately Likely to Churn
1006,Seattle,7.0,53500.0,Human Resources,4.0,3.5,Long,Married,High School,3.0,48.0,True,3.0,1.0,2.0,Highly Likely to Churn
1007,Boston,4.0,63000.0,Customer Service,4.0,3.5,Medium,Married,High School,3.6666666666666665,80.0,True,3.0,0.0,3.0,Moderately Likely to Churn
1008,Chicago,12.0,76500.0,Sales,5.0,4.0,Medium,Single,Bachelor,3.6666666666666665,36.0,True,3.0,3.0,2.0,Highly Likely to Churn
1009,Seattle,4.0,46000.0,Customer Service,3.0,3.5,Long,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,2.0,Highly Likely to Churn
1010,Philadelphia,3.0,63500.0,Research and Development,4.0,3.5,Short,Divorced,High School,3.3333333333333335,56.0,True,,0.0,2.0,Highly Likely to Churn
1011,Los Angeles,9.0,73500.0,Accounting,3.0,4.0,Long,Married,Bachelor,3.0,12.0,True,3.0,3.0,2.0,Highly Likely to Churn
1012,Miami,6.0,64500.0,Administration,4.0,3.5,Short,Single,Bachelor,3.0,24.0,True,4.0,0.0,3.0,Highly Likely to Churn
1013,Miami,10.0,60000.0,Customer Service,3.0,4.0,Short,Divorced,Bachelor,4.0,18.0,True,4.0,4.0,3.0,Highly Likely to Churn
1014,Miami,7.0,56500.0,Customer Service,3.0,3.5,Medium,Divorced,Bachelor,3.3333333333333335,,True,4.0,1.0,3.0,Highly Likely to Churn
1015,New York,2.0,63500.0,IT Support,5.0,4.0,Short,Married,Bachelor,3.3333333333333335,,True,5.0,0.0,3.0,Moderately Likely to Churn
1016,Miami,16.0,68500.0,Customer Service,2.0,3.5,Medium,Single,High School,4.0,80.0,True,3.0,5.0,2.0,Highly Likely to Churn
1017,Los Angeles,11.0,65500.0,Facilities Management,5.0,4.0,Short,Married,High School,3.3333333333333335,64.0,True,,1.0,1.0,Highly Likely to Churn
1018,Scranton,17.0,62000.0,Legal,4.0,4.0,Short,Divorced,High School,2.6666666666666665,56.0,True,3.0,0.0,2.0,Highly Likely to Churn
1019,Dallas,7.0,61000.0,IT Support,3.0,2.7029185801177977,Medium,Married,High School,3.2421128113291924,31.89372111990151,True,3.0908384471477865,0.0,1.5915842415229955,Highly Likely to Churn
1020,San Francisco,7.0,75000.0,Product Management,2.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,1.0,3.0,Moderately Likely to Churn
1021,Boston,5.0,65500.0,Customer Service,5.0,3.5,Medium,Married,Bachelor,3.3333333333333335,18.0,True,3.0,0.0,2.0,Highly Likely to Churn
1022,San Francisco,7.0,69500.0,IT Support,3.0,3.5,Medium,Divorced,High School,3.3333333333333335,72.0,True,3.0,1.0,2.0,Highly Likely to Churn
1023,New York,,73000.0,Legal,3.0,4.5,Long,Married,Bachelor,4.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn
1024,Scranton,5.0,58000.0,Public Relations,4.0,3.0,Medium,Single,High School,3.3333333333333335,80.0,True,4.0,0.0,2.0,Highly Likely to Churn
1025,Boston,8.0,68000.0,Sales,3.0,3.5,Short,Single,High School,3.3333333333333335,,True,3.0,2.0,2.0,Highly Likely to Churn
1026,Miami,6.0,66500.0,Legal,4.0,3.0,Short,Single,Bachelor,2.6666666666666665,,True,5.0,0.0,4.0,Highly Likely to Churn
1027,Denver,12.0,76500.0,Research and Development,4.0,3.5,Medium,Single,Bachelor,3.6666666666666665,30.0,True,4.0,2.0,3.0,Highly Likely to Churn
1028,Boston,1.0,58500.0,Marketing,3.0,,Medium,Married,Bachelor,3.6666666666666665,6.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1029,Chicago,9.0,66500.0,Facilities Management,3.0,4.0,Medium,Married,High School,3.3333333333333335,32.0,True,2.0,2.0,1.0,Highly Likely to Churn
1030,Los Angeles,9.0,65500.0,Quality Assurance,3.0,3.5,Short,Married,Bachelor,2.6666666666666665,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn
1031,Atlanta,8.0,71000.0,Accounting,5.0,3.5,Medium,Married,Bachelor,3.6666666666666665,6.0,True,3.0,0.0,2.0,Highly Likely to Churn
1032,Philadelphia,11.0,72500.0,Marketing,4.0,4.0,Long,Divorced,Bachelor,3.6666666666666665,30.0,True,3.0,3.0,2.0,Highly Likely to Churn
1033,Dallas,4.0,56500.0,Quality Assurance,4.0,4.0,Medium,Married,Bachelor,4.0,12.0,True,,0.0,3.0,Moderately Likely to Churn
1034,Atlanta,10.0,58000.0,Administration,2.0,3.5,Medium,Single,High School,3.6666666666666665,,True,4.0,3.0,3.0,Highly Likely to Churn
1035,Scranton,5.0,63000.0,Operations,2.0,4.0,Short,Married,Master,3.6666666666666665,12.0,True,2.0,0.0,2.0,Highly Likely to Churn
1036,Los Angeles,10.0,76500.0,Procurement,3.0,4.0,Short,Married,Bachelor,3.3333333333333335,6.0,True,3.0,1.0,2.0,Highly Likely to Churn
1037,Dallas,5.0,67500.0,Marketing,4.0,3.5,Long,Married,Bachelor,3.0,30.0,True,3.0,0.0,1.0,Highly Likely to Churn
1038,Los Angeles,12.0,75500.0,Accounting,4.0,4.0,Medium,Married,Bachelor,3.3333333333333335,,True,,3.0,3.0,Moderately Likely to Churn
1039,Los Angeles,4.0,58000.0,Procurement,3.0,3.0,Long,Single,Bachelor,2.6666666666666665,18.0,True,3.0,0.0,1.0,Highly Likely to Churn
1040,Denver,2.0,57000.0,Operations,5.0,4.5,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn
1041,Philadelphia,10.0,73000.0,Quality Assurance,5.0,3.5,Short,Single,Bachelor,3.3333333333333335,36.0,True,3.0,1.0,3.0,Moderately Likely to Churn
1042,New York,15.0,79000.0,Product Management,3.0,3.5,Long,Divorced,High School,3.6666666666666665,56.0,True,4.0,6.0,3.0,Moderately Likely to Churn
1043,Scranton,8.0,54000.0,Product Management,,3.5,Medium,Divorced,High School,3.3333333333333335,64.0,True,3.0,2.0,2.0,Highly Likely to Churn
1044,Chicago,10.0,67500.0,Accounting,3.0,4.0,Long,Single,Bachelor,3.0,30.0,True,3.0,3.0,3.0,Moderately Likely to Churn
1045,Scranton,5.0,48500.0,Accounting,3.0,4.5,Long,Married,High School,4.0,64.0,True,5.0,0.0,3.0,Moderately Likely to Churn
1046,Philadelphia,10.0,71500.0,Procurement,2.0,3.5,Medium,Married,Bachelor,,30.0,True,3.0,3.0,1.0,Highly Likely to Churn
1047,New York,8.0,56000.0,Customer Service,1.0,4.0,Medium,Married,High School,3.6666666666666665,56.0,True,4.0,0.0,4.0,Moderately Likely to Churn
1048,Philadelphia,11.0,77500.0,Accounting,,4.0,Medium,Married,Bachelor,3.0,12.0,True,3.0,0.0,2.0,Highly Likely to Churn
1049,Philadelphia,11.0,72500.0,Procurement,3.0,4.0,Long,Married,Bachelor,3.3333333333333335,12.0,True,4.0,1.0,2.0,Highly Likely to Churn
1050,Dallas,9.0,62000.0,Quality Assurance,3.0,4.5,Short,Single,Bachelor,2.6666666666666665,18.0,True,3.0,3.0,2.0,Highly Likely to Churn
1051,Los Angeles,12.0,77000.0,Sales,4.0,4.0,Short,Married,High School,3.6666666666666665,88.0,True,4.0,0.0,2.0,Highly Likely to Churn
1052,Dallas,3.0,54000.0,Research and Development,4.0,3.5,Long,Single,High School,3.3333333333333335,32.0,True,4.0,0.0,2.0,Highly Likely to Churn
1053,Atlanta,9.0,80000.0,Sales,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,12.0,True,4.0,1.0,3.0,Highly Likely to Churn
1054,Philadelphia,5.0,65500.0,IT Support,3.0,3.5,Medium,Married,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1055,Philadelphia,8.0,68000.0,Quality Assurance,3.0,3.5,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1056,San Francisco,13.0,83500.0,Sales,3.0,4.0,Long,Married,Bachelor,3.0,24.0,True,3.0,5.0,3.0,Moderately Likely to Churn
1057,Atlanta,9.0,65000.0,Research and Development,5.0,4.0,Long,Married,High School,3.6666666666666665,88.0,True,3.0,0.0,,Highly Likely to Churn
1058,Los Angeles,5.0,64500.0,Customer Service,3.0,3.5,Long,Single,Bachelor,3.0,36.0,True,,0.0,3.0,Moderately Likely to Churn
1059,Los Angeles,4.0,67500.0,Legal,3.0,3.0,Long,Single,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1060,Los Angeles,7.0,64500.0,Quality Assurance,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn
1061,Seattle,11.0,75500.0,Sales,4.0,3.5,Long,Married,Bachelor,3.3333333333333335,18.0,True,3.0,5.0,2.0,Highly Likely to Churn
1062,Chicago,6.0,69000.0,Marketing,1.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1063,New York,10.0,78000.0,Quality Assurance,3.0,4.5,Medium,Married,Bachelor,4.0,30.0,,4.0,3.0,3.0,Moderately Likely to Churn
1064,Los Angeles,9.0,72000.0,Accounting,3.0,4.0,Long,Married,Master,3.0,6.0,True,3.0,0.0,2.0,Highly Likely to Churn
1065,Boston,14.0,78500.0,Customer Service,2.0,3.0,Medium,Married,Bachelor,3.0,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1066,Dallas,17.0,65000.0,Accounting,2.0,3.5,Long,Married,High School,3.6666666666666665,48.0,True,3.0,8.0,3.0,Moderately Likely to Churn
1067,Dallas,11.0,64000.0,Customer Service,5.0,3.5,Long,Single,Bachelor,3.3333333333333335,30.0,True,3.0,2.0,2.0,Highly Likely to Churn
1068,Denver,8.0,64000.0,Legal,4.0,4.0,Medium,Married,High School,4.0,56.0,True,4.0,0.0,3.0,Highly Likely to Churn
1069,Seattle,6.0,52500.0,Operations,4.0,3.5,Long,Married,High School,3.6666666666666665,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1070,Chicago,8.0,69500.0,Sales,4.0,3.239611034947861,Medium,Married,Bachelor,,18.252350022091044,True,2.143819650839474,0.0,3.907788438335911,Slightly Likely to Churn
1071,Scranton,12.0,75500.0,Sales,5.0,4.0,Medium,Divorced,High School,3.6666666666666665,,True,4.0,2.0,3.0,Moderately Likely to Churn
1072,San Francisco,15.0,88000.0,Procurement,3.0,3.9414205955877217,Medium,Married,Bachelor,4.361325313771836,25.254169431057328,True,3.717200168914125,8.0,2.752918501682988,Moderately Likely to Churn
1073,Denver,6.0,50000.0,Customer Service,4.0,3.0,Short,Single,High School,2.6666666666666665,56.0,True,2.0,0.0,1.0,Highly Likely to Churn
1074,Chicago,7.0,64500.0,Research and Development,2.0,3.0,Short,Married,Bachelor,3.3333333333333335,,True,4.0,1.0,3.0,Moderately Likely to Churn
1075,New York,2.0,58000.0,Human Resources,3.0,3.0,Long,Married,Bachelor,3.3333333333333335,36.0,True,3.0,0.0,2.0,Highly Likely to Churn
1076,New York,4.0,63500.0,Research and Development,4.0,4.0,Short,Divorced,High School,4.0,72.0,True,4.0,0.0,3.0,Moderately Likely to Churn
1077,Atlanta,7.0,66000.0,Procurement,5.0,3.5,Short,Divorced,Master,3.6666666666666665,36.0,True,5.0,0.0,2.0,Highly Likely to Churn
1078,Denver,8.0,56500.0,Administration,3.0,4.0,Medium,Married,Bachelor,3.3333333333333335,30.0,True,3.0,0.0,2.0,Highly Likely to Churn
1079,New York,5.0,60000.0,Customer Service,4.0,3.5,Short,Married,High School,4.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn
1080,Chicago,14.0,78500.0,Accounting,3.0,3.5,Medium,Married,Bachelor,3.0,12.0,True,3.0,3.0,2.0,Highly Likely to Churn
